,Legislator name,Legislative Effectiveness Score,Gender Estimates,Predicted Gender,Ethnicity Estimates,Predicted Ethnicity, bc, ec, cc, dc
374,Paul Mitchell,0.2515190243721008,"{'male': 0.23405236534126445, 'female': 0.0007983488125967589}",male,"{'black': 1.633550315854791e-05, 'hispanic': 0.0017145136554990894, 'white': 0.9972066609749066, 'asian': 0.0010624898664359154}",white,,,,
375,Jason Crow,0.5572408437728882,"{'male': 0.0013327298198599269, 'female': 9.781827925134964e-05}",male,"{'black': 2.4110485499107047e-05, 'hispanic': 0.0006160306065149143, 'white': 0.9988284135466828, 'asian': 0.0005314453613029697}",white,0.002673485450315901,8.059098819399244e-05,0.6098220171390903,0.7439024390243902
376,Salud Carbajal,0.8887825608253479,"{'male': 0.0018770943473666942, 'female': 0.03487613281681035}",female,"{'black': 1.627748757009314e-05, 'hispanic': 0.895444715228019, 'white': 0.0819530892666103, 'asian': 0.022585918017800702}",hispanic,0.002523431179137226,2.440859876780193e-11,0.28969722455845254,0.551219512195122
377,Jim Cooper,0.0397605448961257,"{'male': 0.0004967236728128073, 'female': 6.0151755213867226e-05}",male,"{'black': 0.00016048120629234792, 'hispanic': 0.00098316021161818, 'white': 0.9975739965950543, 'asian': 0.0012823619870348728}",white,0.0026515744972779357,4.1426111724121854e-15,0.17393955461293745,0.875609756097561
378,Kendra Horn,0.4342665374279022,"{'male': 0.0028050121046552298, 'female': 0.0010416089844356394}",male,"{'black': 8.423563129862525e-06, 'hispanic': 0.011769317521683616, 'white': 0.853005513343006, 'asian': 0.13521674557218025}",white,,,,
379,John Garamendi,0.6334449648857117,"{'male': 0.00020995467874161328, 'female': 0.00013044537592428283}",male,"{'black': 1.3543901986023782e-05, 'hispanic': 0.18245644267605882, 'white': 0.8162801908783973, 'asian': 0.001249822543557701}",white,0.003001110830295375,8.992321713241574e-05,0.6607304168279778,0.8560975609756097
380,Jared Golden,0.8678845167160034,"{'male': 0.00037793213127195786, 'female': 0.00010233564689342461}",male,"{'black': 1.477068994989523e-05, 'hispanic': 0.000770850192276618, 'white': 0.998090113284346, 'asian': 0.0011242658334275962}",white,0.002681257370523478,1.4550607479022574e-10,0.3497413155949741,0.6780487804878049
381,Katie Hill,0.2471904754638672,"{'male': 0.004040651152761059, 'female': 0.9621827883568177}",female,"{'black': 1.4214416441099559e-05, 'hispanic': 0.0008131587976452329, 'white': 0.99817401541678, 'asian': 0.0009986113691335058}",white,0.0026674604734645306,2.75278726837473e-18,0.041463414634146344,0.9609756097560975
382,Mac Thornberry,0.0695809498429298,"{'male': 0.0016906571874569485, 'female': 0.00019902862015093944}",male,"{'black': 1.8075125670252415e-05, 'hispanic': 0.0009579986184654123, 'white': 0.9983514443342438, 'asian': 0.0006724819216201717}",white,0.0027703762161676738,0.017917827381067883,0.729761342774718,0.7731707317073171
383,Mike Rogers,0.0994013547897338,"{'male': 0.0011447677117282832, 'female': 7.694794190739799e-05}",male,"{'black': 1.674416002694825e-05, 'hispanic': 0.0009432693522955345, 'white': 0.9979853144044305, 'asian': 0.0010546720832472546}",white,0.0028401350470560597,4.566800046188051e-17,0.09024390243902439,0.9439024390243902
384,Austin Scott,0.2713993191719055,"{'male': 0.0049781405039560495, 'female': 0.00012632263381377143}",male,"{'black': 2.4546345211745107e-05, 'hispanic': 0.0006552842911038796, 'white': 0.9985459609834815, 'asian': 0.0007742083802025746}",white,0.003404934597486503,6.794466068538173e-09,0.4809634652363121,0.9048780487804878
385,Don Bacon,0.8577378392219543,"{'male': 0.17693697614469012, 'female': 0.004043320697473058}",male,"{'black': 9.797858346814696e-06, 'hispanic': 0.0015509627353208091, 'white': 0.9969975021948462, 'asian': 0.001441737211485745}",white,0.002491012557609815,6.36646406489683e-16,0.11753228120516498,0.7
386,Michael Turner,0.2106490284204483,"{'male': 0.1340649363402727, 'female': 0.00012352958608634454}",male,"{'black': 4.807232094368673e-05, 'hispanic': 0.0017772575280578485, 'white': 0.9938149435019612, 'asian': 0.004359726649037124}",white,0.0024391445442762372,0.11058509172906018,0.6931671775734151,0.624390243902439
387,Michael Waltz,0.2007088959217071,"{'male': 0.0011240831663548532, 'female': 0.00023965524278308598}",male,"{'black': 6.861744832215172e-06, 'hispanic': 0.0011890164598948368, 'white': 0.9971439955733765, 'asian': 0.0016601262218965435}",white,0.003100078630603339,0.0003885385838213386,0.6941015430562468,0.8560975609756097
388,Trent Kelly,0.4041627645492553,"{'male': 0.030339185595960827, 'female': 0.01239142102676591}",male,"{'black': 1.3766705817973224e-05, 'hispanic': 0.0012932465311381823, 'white': 0.9974724539378643, 'asian': 0.0012205328251795574}",white,0.002642457333493427,-8.64192608801973e-18,0.05121951219512195,0.9439024390243902
389,Jack Bergman,1.3701997995376587,"{'male': 0.0015490359720545701, 'female': 8.27178321248277e-05}",male,"{'black': 4.835503555079872e-05, 'hispanic': 0.0017110865713529913, 'white': 0.9643949140423026, 'asian': 0.03384564435079343}",white,0.002583825176816141,7.827143419635459e-16,0.1288109756097561,0.8341463414634146
390,Mo Brooks,0.0894612222909927,"{'male': 0.5896137172093836, 'female': 0.011698833154813173}",male,"{'black': 0.0005495775143632007, 'hispanic': 0.002003996195444189, 'white': 0.9919315399248574, 'asian': 0.005514886365335154}",white,0.00252240510624108,3.1203055705523573e-18,0.012195121951219513,0.9926829268292683
391,Scott DesJarlais,0.0715689808130264,"{'male': 0.010648276987830338, 'female': 0.00010129753222586963}",male,"{'black': 1.7707171733512768e-05, 'hispanic': 0.0010326757936904645, 'white': 0.9977455750859834, 'asian': 0.0012040419485924317}",white,,,,
392,Mike Gallagher,0.6169635057449341,"{'male': 0.0020226375941127125, 'female': 7.522035781922905e-05}",male,"{'black': 2.1301513729074266e-05, 'hispanic': 0.0007502516058401661, 'white': 0.9986415040095175, 'asian': 0.0005869428709130312}",white,,,,
393,Sam Graves,0.6373552083969116,"{'male': 0.12263927592194349, 'female': 8.730667922148871e-05}",male,"{'black': 1.5005498857167324e-05, 'hispanic': 0.010830063918079481, 'white': 0.902126805181679, 'asian': 0.08702812540138428}",white,0.003248214806853931,1.8292235576657838e-06,0.5903593136877742,0.8878048780487805
394,Sam Graves,0.0099401362240314,"{'male': 0.12263927592194349, 'female': 8.730667922148871e-05}",male,"{'black': 1.5005498857167324e-05, 'hispanic': 0.010830063918079481, 'white': 0.902126805181679, 'asian': 0.08702812540138428}",white,0.003248214806853931,1.8292235576657838e-06,0.5903593136877742,0.8878048780487805
395,Vicky Hartzler,1.0901732444763184,"{'male': 0.0008849033502851816, 'female': 0.00013069030857876772}",male,"{'black': 7.171682627794528e-06, 'hispanic': 0.001464990669177919, 'white': 0.9976458072961594, 'asian': 0.0008820303520349198}",white,0.0028693260923488098,2.2383305014800335e-10,0.37502439024390244,0.7658536585365854
396,Ralph Abraham,0.0397605448961257,"{'male': 0.027300338710431204, 'female': 0.00011060276365181391}",male,"{'black': 4.1336167260513056e-05, 'hispanic': 0.013120804007453236, 'white': 0.9808099322192988, 'asian': 0.00602792760598721}",white,,,,
397,Kenny Marchant,0.0596408136188983,"{'male': 0.07374355355718745, 'female': 0.0002921589664285093}",male,"{'black': 9.179575486917983e-06, 'hispanic': 0.0015443393037860502, 'white': 0.9974428775000488, 'asian': 0.0010036036206782387}",white,,,,
398,Jackie Walorski,0.1391618996858596,"{'male': 0.00025642508360500043, 'female': 0.0002008681012432125}",male,"{'black': 1.667148808254047e-05, 'hispanic': 0.003545483067359881, 'white': 0.992528783946399, 'asian': 0.0039090614981590445}",white,0.0024330900243309,4.635353300026224e-08,0.4205693573963603,0.40487804878048783
399,Adam Schiff,0.9837734699249268,"{'male': 0.0007329681529525472, 'female': 7.740408241359245e-05}",male,"{'black': 3.716685311054124e-05, 'hispanic': 0.0011803568844722557, 'white': 0.99568920364883, 'asian': 0.003093272613587093}",white,0.00271473469530418,6.296823192658122e-17,0.0951219512195122,0.7804878048780488
400,André Carson,0.1591608226299286,"{'male': 0.005819078727439933, 'female': 0.00015143989310269505}",male,"{'black': 1.2612411088609079e-05, 'hispanic': 0.002563086279735114, 'white': 0.9965030139974934, 'asian': 0.0009212873116830852}",white,,,,
401,Terri Sewell,1.9721357822418213,"{'male': 0.002197607221794183, 'female': 0.00014676544873813008}",male,"{'black': 0.004579023755236255, 'hispanic': 0.03708006760431694, 'white': 0.938843328181352, 'asian': 0.01949758045909486}",white,0.002688319564856218,0.0002067143949885954,0.6307692307692307,0.7439024390243902
402,Sean Maloney,1.9907691478729248,"{'male': 0.0026084151597448217, 'female': 9.748705962339484e-05}",male,"{'black': 3.293247830540593e-05, 'hispanic': 0.0010662130859238918, 'white': 0.9977113366037743, 'asian': 0.0011895178319959092}",white,0.0024271556584178977,0.3718759367386477,0.7110503609414377,0.6024390243902439
403,Raja Krishnamoorthi,0.6397902965545654,"{'male': 0.00012989087744552506, 'female': 0.00010282024391990006}",male,"{'black': 2.0012761047955206e-06, 'hispanic': 3.1683788318977006e-05, 'white': 0.00011599984018413068, 'asian': 0.9998503150953917}",asian,0.0026653196635113064,5.357825876169979e-14,0.21861986912552053,0.7536585365853659
404,Devin Nunes,0.0497006773948669,"{'male': 0.000593817345746006, 'female': 9.155848190455767e-05}",male,"{'black': 5.952849596058262e-06, 'hispanic': 0.9990582138203833, 'white': 0.000474557178346756, 'asian': 0.00046127615167385636}",hispanic,,,,
405,Brad Wenstrup,0.428019106388092,"{'male': 0.0003283931012420974, 'female': 0.00011288631884692009}",male,"{'black': 1.6187190004152036e-05, 'hispanic': 0.000658958002442688, 'white': 0.9986554324295154, 'asian': 0.000669422378037987}",white,0.0027703762161676738,0.019935196842056788,0.7321050978750131,0.7731707317073171
406,Brad Schneider,1.4560552835464478,"{'male': 0.0005030742022931378, 'female': 3.1619241772703545e-05}",male,"{'black': 7.062969457129298e-06, 'hispanic': 0.008884012939743436, 'white': 0.9753073234657518, 'asian': 0.01580160062504808}",white,,,,
407,Abby Finkenauer,1.4020259380340576,"{'male': 0.00026798333966998074, 'female': 0.0001353127860338464}",male,"{'black': 1.211852200303947e-05, 'hispanic': 0.000750970078937158, 'white': 0.9975273008215846, 'asian': 0.0017096105774752476}",white,0.0026384159308796024,1.2332912691238179e-17,0.03170731707317073,0.9926829268292683
408,Dwight Evans,0.1411499232053756,"{'male': 0.47875060681461395, 'female': 0.00024979934031795176}",male,"{'black': 5.645461735887807e-05, 'hispanic': 0.001124387505972002, 'white': 0.9979845583292162, 'asian': 0.0008345995474528241}",white,0.0024315971932830803,0.03804913455375398,0.6707317073170731,0.624390243902439
409,Antonio Delgado,1.755562424659729,"{'male': 0.0003133821628278979, 'female': 4.6489627768193916e-05}",male,"{'black': 0.0003244753325579443, 'hispanic': 0.9987460634103771, 'white': 0.00016302664851515066, 'asian': 0.0007664346085505}",hispanic,0.0024271556584178977,0.0010691963367060336,0.545980794373563,0.4585365853658537
410,Sharice Davids,0.6572354435920715,"{'male': 0.006691840719768291, 'female': 0.026511711563104785}",female,"{'black': 0.15530736611332954, 'hispanic': 0.13998174012715767, 'white': 0.7026620335074537, 'asian': 0.0020488602520590126}",white,0.0024330900243309,4.773368904392719e-15,0.13441951219512197,0.2682926829268293
411,Judy Chu,1.7312668561935425,"{'male': 0.007448061405723383, 'female': 0.00700373834719854}",male,"{'black': 6.475495507615995e-06, 'hispanic': 0.0010675024135583322, 'white': 0.037228981352752995, 'asian': 0.9616970407381812}",asian,,,,
412,Troy Balderson,0.0695809498429298,"{'male': 0.00629631947698737, 'female': 4.127080857345356e-05}",male,"{'black': 1.7110438573724277e-05, 'hispanic': 0.015641819472731782, 'white': 0.9673218825658572, 'asian': 0.017019187522837733}",white,0.0024521095140181428,1.5003229745114202e-17,0.004878048780487805,0.47317073170731705
413,Pete Stauber,0.7903514504432678,"{'male': 0.0005553363342886793, 'female': 5.588912003653574e-05}",male,"{'black': 8.023523724778016e-05, 'hispanic': 0.0012290313195018833, 'white': 0.9980715668322185, 'asian': 0.0006191666110315426}",white,0.002963012284519964,6.234288833414483e-13,0.2960072267389341,0.9365853658536585
414,Ross Spano,0.0934372767806053,"{'male': 0.0007119998110982811, 'female': 0.00018890027773884485}",male,"{'black': 2.439071827965283e-05, 'hispanic': 0.026836786050530515, 'white': 0.9705970768141956, 'asian': 0.002541746416994211}",white,0.002538745046911676,5.035045450830041e-13,0.2598788672450483,0.5756097560975609
415,John Joyce,0.3604261577129364,"{'male': 0.7985983356202444, 'female': 0.19598852001058284}",male,"{'black': 2.4475132691679366e-05, 'hispanic': 0.0011488448874968677, 'white': 0.9972640598433118, 'asian': 0.001562620136499494}",white,0.0028946483121885585,4.2525243815409566e-10,0.4086917960088692,0.8536585365853658
416,Jim Hagedorn,0.3385578691959381,"{'male': 0.0011003571981300783, 'female': 4.612477688649691e-05}",male,"{'black': 1.510895650324779e-05, 'hispanic': 0.0005152474000531372, 'white': 0.9985055000618248, 'asian': 0.0009641435816190235}",white,,,,
417,Stacey Plaskett,0.3708006739616394,"{'male': 0.0009829945174613377, 'female': 0.0013089614524555155}",female,"{'black': 1.744590776594453e-05, 'hispanic': 0.000920233788844684, 'white': 0.9979104923040102, 'asian': 0.0011518279993793668}",white,0.0029859991707313484,3.5828512720562804e-09,0.46252958732118965,0.8585365853658536
418,Harley Rouda,1.3174835443496704,"{'male': 0.00042583859808689793, 'female': 0.00044578701534375676}",female,"{'black': 2.4489981053630984e-05, 'hispanic': 0.8991221087215214, 'white': 0.06136791636634693, 'asian': 0.03948548493107781}",hispanic,,,,
419,Jimmy Gomez,0.2504095733165741,"{'male': 0.00972304622997909, 'female': 4.4890916980362016e-05}",male,"{'black': 5.593913116649577e-06, 'hispanic': 0.9993555682215269, 'white': 0.00024212791527316647, 'asian': 0.00039670995008301804}",hispanic,0.0030826330139008752,1.2762827546085835e-06,0.5515427563914194,0.7853658536585366
420,Mark Meadows,1.0833483934402466,"{'male': 0.0019547638096844722, 'female': 0.00038592938356168363}",male,"{'black': 1.3933043856865957e-05, 'hispanic': 0.001289734147311198, 'white': 0.9969927784890129, 'asian': 0.0017035543198185802}",white,0.0027358999184000847,8.218934457664271e-14,0.2375249900039984,0.8219512195121951
421,Carol Miller,0.3584381341934204,"{'male': 0.0016632966605739578, 'female': 0.0001774163726545437}",male,"{'black': 1.1120683401619673e-05, 'hispanic': 0.001999714834307704, 'white': 0.9962810618138618, 'asian': 0.001708102668428404}",white,0.0026378022196697774,1.742571862088864e-17,0.06829268292682927,0.7804878048780488
422,Ralph Norman,0.3664720952510834,"{'male': 0.975406535530627, 'female': 5.718210898249068e-05}",male,"{'black': 2.8240139911471522e-05, 'hispanic': 0.0012251472873496725, 'white': 0.9978451771134244, 'asian': 0.0009014354593143762}",white,0.0024271556584178977,0.0060201145658011854,0.5780356202842605,0.4585365853658537
423,Chip Roy,0.2842060327529907,"{'male': 0.007159841347036984, 'female': 0.0002910357655935582}",male,"{'black': 0.9699394671094257, 'hispanic': 0.000491974333965425, 'white': 0.005496857281647432, 'asian': 0.024071701274961454}",black,0.002688319564856218,0.00016699380515446883,0.626110521974785,0.7439024390243902
424,Thomas Massie,0.0994013547897338,"{'male': 0.07116656679471187, 'female': 0.0002179726386568006}",male,"{'black': 1.5952354924530164e-05, 'hispanic': 0.0011020910856139857, 'white': 0.9979931655282693, 'asian': 0.0008887910311918952}",white,,,,
425,Michael Cloud,0.3385578691959381,"{'male': 0.01818321177096303, 'female': 0.00027343129833756}",male,"{'black': 8.471355560341251e-06, 'hispanic': 0.002832693635622594, 'white': 0.9956384865640426, 'asian': 0.0015203484447743843}",white,0.002471287731997841,4.960972334528424e-18,0.01707317073170732,0.5341463414634147
426,Bob Gibbs,0.1590421795845031,"{'male': 0.00156580037762095, 'female': 3.432264446913822e-05}",male,"{'black': 3.4540912547214054e-05, 'hispanic': 0.0012046364038856218, 'white': 0.9977041931460128, 'asian': 0.0010566295375538995}",white,0.0024271556584178977,0.2700178886936983,0.704332703538303,0.6024390243902439
427,Mark Green,0.4578394889831543,"{'male': 0.9511263942501068, 'female': 0.0003286295391973303}",male,"{'black': 1.417662476000178e-05, 'hispanic': 0.0010329997305559542, 'white': 0.9965969124195362, 'asian': 0.0023559112251482365}",white,0.0025181807425922447,1.470903811463675e-14,0.18030018761726077,0.5292682926829269
428,Clay Higgins,1.3229215145111084,"{'male': 0.0004971165504269871, 'female': 0.00013192755191139845}",male,"{'black': 0.0003343296489884719, 'hispanic': 0.001678902491413257, 'white': 0.9756510820558301, 'asian': 0.022335685803768626}",white,0.0028895436825128753,2.0568554883078633e-14,0.22037302725968438,0.9536585365853658
429,Collin Peterson,0.5527387261390686,"{'male': 0.0016356839489178037, 'female': 4.322760742806881e-05}",male,"{'black': 0.0031423053970833664, 'hispanic': 0.0012252675625187934, 'white': 0.9931648813306918, 'asian': 0.0024675457097060815}",white,,,,
430,Jimmy Panetta,1.1255313158035278,"{'male': 0.003262969640243585, 'female': 0.0006278251731253642}",male,"{'black': 1.7415709591351656e-05, 'hispanic': 0.001212428373063765, 'white': 0.9891328355099985, 'asian': 0.009637320407346123}",white,0.0027622896646881828,2.5998683259828745e-09,0.4178000956480153,0.6926829268292682
431,Angie Craig,1.5162893533706665,"{'male': 0.0008170907161731547, 'female': 0.0001342533641154194}",male,"{'black': 8.228414343718445e-05, 'hispanic': 0.0006455116769766508, 'white': 0.998828572713817, 'asian': 0.0004436314657687141}",white,0.002953410628151257,5.9147188346328105e-05,0.6460244549395096,0.8341463414634146
432,Anthony Brindisi,2.034342050552368,"{'male': 0.9936683142381084, 'female': 1.0046067841272642e-05}",male,"{'black': 0.0014606505343005656, 'hispanic': 0.0011252323151763482, 'white': 0.9957317398406671, 'asian': 0.0016823773098559062}",white,,,,
433,Roger Marshall,0.6155687570571899,"{'male': 0.9591367993629796, 'female': 4.6547918976004025e-05}",male,"{'black': 1.6433837095342364e-05, 'hispanic': 0.001438839111831418, 'white': 0.9980149986465535, 'asian': 0.0005297284045200991}",white,0.002990077455815479,1.234854076865415e-09,0.44628677676911294,0.8707317073170732
434,David Rouzer,0.0795210897922515,"{'male': 0.0001763895444568727, 'female': 7.640022254715135e-05}",male,"{'black': 1.1217508032813056e-05, 'hispanic': 0.0016427628456479632, 'white': 0.995335314861098, 'asian': 0.003010704785221084}",white,,,,
435,Doug LaMalfa,0.4200669825077057,"{'male': 0.004135656351035018, 'female': 0.0002602723653499126}",male,"{'black': 0.997722941924267, 'hispanic': 0.00029415630296982924, 'white': 0.0007705553180284871, 'asian': 0.001212346454734561}",black,,,,
436,Mike Bost,0.7493078708648682,"{'male': 0.0039788225978835655, 'female': 0.00021679622596261857}",male,"{'black': 1.522741909827067e-05, 'hispanic': 0.0011360873666568661, 'white': 0.9979394098788167, 'asian': 0.0009092753354279434}",white,0.002917396203008303,1.617496637087109e-11,0.3435975609756098,0.8975609756097561
437,Neal Dunn,0.6056286096572876,"{'male': 0.0005682319952321242, 'female': 0.9843210731354209}",female,"{'black': 1.4456781784548758e-05, 'hispanic': 0.0007801743969820283, 'white': 0.9985103059055089, 'asian': 0.0006950629157242922}",white,0.0031676928950921624,9.738357818910419e-11,0.40459711403396753,0.9439024390243902
438,Bennie Thompson,3.481454849243164,"{'male': 0.004123606140977309, 'female': 8.402438176620886e-05}",male,"{'black': 0.15329787451231747, 'hispanic': 0.001267257485290526, 'white': 0.8247219031246491, 'asian': 0.020712964877743174}",white,0.0036868083747386717,1.9745478785235127e-08,0.5327321172371389,0.9682926829268292
439,Max Rose,1.8920245170593264,"{'male': 0.609005355508758, 'female': 0.12740201148535119}",male,"{'black': 2.467100394423788e-05, 'hispanic': 0.004663344529585911, 'white': 0.9919477649079694, 'asian': 0.0033642195585002264}",white,0.0033246112480525302,5.310661180004778e-07,0.5501615247940559,0.8682926829268293
440,Kathleen Rice,2.0071663856506348,"{'male': 0.0023896564703794953, 'female': 0.03120081421925804}",female,"{'black': 5.813443164540388e-05, 'hispanic': 0.0016275340795851635, 'white': 0.9947906801435913, 'asian': 0.0035236513451780953}",white,0.002764548255083953,1.0299675373550744e-05,0.5323725055432372,0.5707317073170731
441,John Katko,2.487712860107422,"{'male': 0.0012803336701598536, 'female': 9.264752923835533e-05}",male,"{'black': 0.23070244051131159, 'hispanic': 0.001445235548478317, 'white': 0.7667244860235937, 'asian': 0.0011278379166163963}",white,,,,
442,Daniel Crenshaw,1.256818175315857,"{'male': 0.011457231359473923, 'female': 3.520677715384565e-05}",male,"{'black': 1.0881458765545373e-05, 'hispanic': 0.0023668576589221655, 'white': 0.9970516390605982, 'asian': 0.0005706218217143577}",white,0.00306274781236251,1.0806245652260404e-06,0.5528530563083409,0.8317073170731707
443,Alcee Hastings,0.2683836817741394,"{'male': 0.002370508332667007, 'female': 0.0016799332836664857}",male,"{'black': 1.538252444290959e-05, 'hispanic': 0.003549493079407549, 'white': 0.995952495607696, 'asian': 0.0004826287884538974}",white,,,,
444,Rob Woodall,0.0198802724480628,"{'male': 0.0011624801163791349, 'female': 5.366720998416907e-05}",male,"{'black': 5.507829966343965e-06, 'hispanic': 0.015367006931648516, 'white': 0.981910252277869, 'asian': 0.002717232960516149}",white,0.0027267792935742837,1.4636709351825593e-12,0.3007479674796748,0.8073170731707318
445,Richard Neal,3.4301936626434326,"{'male': 0.45163720471880126, 'female': 0.00025250307065135483}",male,"{'black': 2.0094340473342263e-05, 'hispanic': 0.0005983757584569862, 'white': 0.9985364137694955, 'asian': 0.0008451161315741741}",white,,,,
446,Bill Pascrell,1.7472840547561646,"{'male': 0.00021192076977555996, 'female': 7.289563381030976e-05}",male,"{'black': 1.41921254288838e-05, 'hispanic': 0.005305508922748542, 'white': 0.9935681190341977, 'asian': 0.0011121799176253663}",white,0.0025476774791421118,1.3996426234447982e-13,0.2347967479674797,0.7
447,Linda Sánchez,0.4045279622077942,"{'male': 0.0005519515942217304, 'female': 5.659159858234638e-05}",male,"{'black': 0.017798701718768187, 'hispanic': 0.030157334786514337, 'white': 0.9471129825515688, 'asian': 0.004930980943148617}",white,,,,
448,Gwen Moore,0.5890492796897888,"{'male': 0.011300341514101302, 'female': 0.0006646162803962009}",male,"{'black': 2.1386663540741922e-05, 'hispanic': 0.0008380348556993396, 'white': 0.997310661432814, 'asian': 0.0018299170479455932}",white,0.0024330900243309,1.8865677399224434e-09,0.3532506451344377,0.40487804878048783
449,Tom Suozzi,1.0548388957977295,"{'male': 0.0001737195035454466, 'female': 9.298648027740122e-05}",male,"{'black': 7.883746806529139e-05, 'hispanic': 0.0046240933288812435, 'white': 0.971843662896831, 'asian': 0.02345340630622258}",white,0.002866132104911093,1.774449383108888e-08,0.46036808719735556,0.6926829268292682
450,Mike Thompson,3.084087610244751,"{'male': 0.0036144482258394822, 'female': 5.2171727670571584e-05}",male,"{'black': 3.104603064248832e-05, 'hispanic': 0.0006259435981840851, 'white': 0.9988239545449975, 'asian': 0.0005190558261755106}",white,0.0036868083747386717,2.4442072533816023e-08,0.5376016260162603,0.9682926829268292
451,John Larson,0.3807407915592193,"{'male': 0.04765794669480899, 'female': 5.907706956784656e-05}",male,"{'black': 8.203277711860457e-06, 'hispanic': 0.0024123962174357047, 'white': 0.9965054965051521, 'asian': 0.001073903999700403}",white,0.0030157256353153714,7.238344594849975e-10,0.4302549889135255,0.8975609756097561
452,Stephanie Murphy,0.6254110336303711,"{'male': 0.004163036795645729, 'female': 0.47992144821379773}",female,"{'black': 2.0053669823598316e-05, 'hispanic': 0.0004814052600536287, 'white': 0.9990851216022536, 'asian': 0.0004134194678691714}",white,0.0028611741943367886,3.253472288574147e-17,0.07804878048780488,0.9853658536585366
453,Earl Blumenauer,1.4485374689102173,"{'male': 0.0005312679701431008, 'female': 3.627443082916781e-05}",male,"{'black': 1.2063735973750049e-05, 'hispanic': 0.0014111617839131572, 'white': 0.9980804509396121, 'asian': 0.000496323540500828}",white,0.002583825176816141,8.404737251992237e-16,0.13116531165311654,0.8341463414634146
454,Brendan Boyle,0.341858834028244,"{'male': 0.004802024022625775, 'female': 0.38194529679179}",female,"{'black': 2.2700087845536383e-05, 'hispanic': 0.0008244798114324752, 'white': 0.9983026449633662, 'asian': 0.0008501751373557338}",white,,,,
455,Suzan DelBene,1.5701119899749756,"{'male': 0.0008958098744244838, 'female': 0.00011984469839065211}",male,"{'black': 2.422977584238013e-05, 'hispanic': 0.0009412747868261225, 'white': 0.9984590796359827, 'asian': 0.0005754158013484973}",white,,,,
456,Lloyd Doggett,1.233229398727417,"{'male': 0.0004983212117115639, 'female': 0.00010790819109468394}",male,"{'black': 8.559259722923945e-05, 'hispanic': 0.0014936471841658998, 'white': 0.9970828828891328, 'asian': 0.001337877329471828}",white,0.0026893171110342427,8.631563529408045e-11,0.35706633234556645,0.7804878048780488
457,Brian Higgins,0.2504095733165741,"{'male': 0.00017898321918957395, 'female': 9.787408217317448e-05}",male,"{'black': 4.245394430376622e-05, 'hispanic': 0.0015295577690911367, 'white': 0.9955147234016314, 'asian': 0.002913264884973774}",white,0.0028895436825128753,1.853336153177579e-14,0.21794252595991306,0.9536585365853658
458,John Lewis,2.9553442001342773,"{'male': 0.8889695742980234, 'female': 0.00013558313696281893}",male,"{'black': 0.0015688424678835721, 'hispanic': 0.005644937266506693, 'white': 0.9872390251240164, 'asian': 0.005547195141593636}",white,0.003011034762216227,1.1098913329842734e-09,0.4438694792353329,0.8829268292682927
459,Kevin Brady,0.0994013547897338,"{'male': 0.4267248282332214, 'female': 0.0023809194592789677}",male,"{'black': 2.9648448343406754e-05, 'hispanic': 0.001108409916391427, 'white': 0.9964362500553119, 'asian': 0.0024256915799530463}",white,0.002498852999268573,8.395061843945806e-16,0.1244179600886918,0.551219512195122
460,Jodey Arrington,0.1988027095794677,"{'male': 0.0020001699932662106, 'female': 5.600915153628224e-05}",male,"{'black': 2.113444401727521e-05, 'hispanic': 0.0040006455022521085, 'white': 0.9921474898603467, 'asian': 0.00383073019338419}",white,0.0028655634521082356,7.446093142551561e-12,0.31608689857390376,0.7975609756097561
461,Tom Reed,0.8398455381393433,"{'male': 0.06401000637006998, 'female': 0.001210880764260043}",male,"{'black': 3.7208134605869874e-05, 'hispanic': 0.005149406741774736, 'white': 0.9900161327631996, 'asian': 0.004797252360419778}",white,0.0025267523680587273,1.927005194593443e-13,0.23848432055749128,0.5756097560975609
462,Tom Rice,0.1610302031040191,"{'male': 0.004645284391931512, 'female': 0.00043365849564339494}",male,"{'black': 1.400400018276753e-05, 'hispanic': 0.0010792019073163899, 'white': 0.9972314545497551, 'asian': 0.001675339542745874}",white,0.002764548255083953,1.145931655743557e-05,0.534650119800946,0.5707317073170731
463,David Schweikert,0.1292217671871185,"{'male': 0.00015802632460525554, 'female': 6.602320964505071e-05}",male,"{'black': 9.123360604173828e-06, 'hispanic': 0.0021686323793518193, 'white': 0.9963195054332188, 'asian': 0.0015027388268251843}",white,0.003973194413748221,1.58907355828862e-05,0.6446283391405342,0.8926829268292683
464,Adrian Smith,0.2434977740049362,"{'male': 0.0002554097244087525, 'female': 0.00023406330329404104}",male,"{'black': 4.5427460570986206e-05, 'hispanic': 0.0022249756772547437, 'white': 0.9945505113894569, 'asian': 0.0031790854727173027}",white,0.0028905525511358186,5.0547879685110296e-17,0.1,0.9609756097560975
465,Jason Smith,0.1789224445819854,"{'male': 0.0007695609213135622, 'female': 0.0002966222852503546}",male,"{'black': 0.00020755772918885926, 'hispanic': 0.0003813627299746013, 'white': 0.9986320016046593, 'asian': 0.0007790779361771587}",white,0.0028905525511358186,8.814575693225266e-17,0.1048780487804878,0.9609756097560975
