,Legislator name,Connections,Legislator name,Legislative Effectiveness Score,party
10,Jeanne Shaheen,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Chris Coonsman', 'Brian E. Schatz', 'Johnny Isaksonman', 'Jim Risch', 'Pat Roberts', 'Ben Cardin', 'Chris Coons', 'Cory Booker', 'Edward J. Markey', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Tim Scott', 'Rand Paul', 'Patrick Leahy', 'Chris Van Hollen', 'Christopher S. Murphy', 'Tammy Baldwin', 'Jeff Merkley', 'Jon Tester', 'Dick Durbin', 'Dianne Feinstein', 'Patty Murray', 'Tom Udall', 'Richard Shelbyman', 'James Lankford', 'Mitch McConnell', 'Marco Rubio', 'Steve Daines', 'Cindy Hyde-Smith', 'Shelley Moore Capito', 'John Boozman', 'Lamar Alexander', 'John Hoeven', 'Jerry Moran', 'Roy Blunt', 'Lindsey Graham', 'Lisa Murkowski', 'Susan Collins', 'Bob Menendez', 'Jim Rischman', 'Ronald Harold Johnson', 'Ted Cruz', 'Rob Portman', 'John Barrasso', 'Johnny Isakson', 'Cory Gardner']",Jeanne Shaheen,1.2449519634246826,D
11,Doug Jones,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Jacky Rosen', 'Susan Collinsman', 'Tim Scott', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Sherrod Brown', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Jon Tester', 'Mike Crapoman', 'Pat Toomey', 'Richard Shelby', 'Jerry Moran', 'John Neely Kennedy', 'Ben Sasse', 'Patty Murray', 'Christopher S. Murphy', 'Maggie Hassan', 'Tammy Baldwin', 'Bernie Sanders', 'Lamar Alexanderman', 'Mike Enzi', 'Pat Roberts', 'Johnny Isakson', 'Mitt Romney', 'Lisa Murkowski', 'Bill Cassidy', 'Susan Collins', 'Rand Paul']",Doug Jones,0.28054100275039673,D
12,Deb Fischer,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Debbie Stabenow', 'Sherrod Brown', 'Dick Durbin', 'Tina Smith', 'Bob Casey Jr.', 'Michael Bennet', 'Amy Klobuchar', 'Patrick Leahy', 'Pat Robertsman', 'Mitch McConnell', 'John Boozman', 'John Thune', 'Chuck Grassley', 'Mike Braun', 'Cindy Hyde-Smith', 'John Hoeven', 'Maria Cantwell', 'Tom Udall', 'Jacky Rosen', 'Kyrsten Sinema', 'Jon Tester', 'Tammy Baldwin', 'Edward J. Markey', 'Brian E. Schatz', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Jerry Moran', 'Cory Gardner', 'Chuck Schumer', 'Catherine Cortez Masto', 'Mark Warner', 'Dianne Feinstein', 'Roy Bluntman', 'Pat Roberts', 'Richard Shelby', 'Lamar Alexander']",Deb Fischer,0.8821179866790771,R
13,David Perdue,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Debbie Stabenow', 'Sherrod Brown', 'Dick Durbin', 'Tina Smith', 'Bob Casey Jr.', 'Michael Bennet', 'Amy Klobuchar', 'Patrick Leahy', 'Pat Robertsman', 'Mitch McConnell', 'John Boozman', 'John Thune', 'Chuck Grassley', 'Mike Braun', 'Cindy Hyde-Smith', 'John Hoeven', 'Bob Menendez', 'Kyrsten Sinema', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Jon Tester', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'Jerry Moran', 'John Neely Kennedy', 'Ben Sasse', 'Bernie Sanders', 'Kamala D. Harris', 'Jeff Merkley', 'Sheldon Whitehouse', 'Ron Wyden', 'Patty Murray', 'Mike Enziman', 'Mike Crapo', 'Ronald Harold Johnson', 'Lindsey Graham']",David Perdue,0.17909400165081024,R
14,Tom Cotton,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Sherrod Brown', 'Bob Menendez', 'Kyrsten Sinema', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Jon Tester', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'Jerry Moran', 'John Neely Kennedy', 'Ben Sasse', 'Mark Warnerman', 'Jack Reed Ex Officio', 'Chuck Schumer Ex Officio', 'Michael Bennet', 'Kamala D. Harris', 'Dianne Feinstein', 'Ron Wyden', 'Marco Rubio Interim chairman', 'Jim Inhofe Ex Officio', 'Jim Risch', 'Susan Collins', 'Mitch McConnell', 'John Cornyn', 'Roy Blunt', 'Richard Burr', 'Carolyn B. Maloney', 'Amy Klobuchar', 'Maggie Hassan', 'Donald Sternoff Beyer Jr.', 'Lois Frankel', 'Joyce Beatty', 'David Trone', 'Denny Heck', 'Mike Lee', 'Ted Cruz', 'Bill Cassidy', 'Rob Portman', 'David Schweikert', 'Kenny Marchant', 'Darin LaHood', 'Jaime Herrera Beutler']",Tom Cotton,0.3681040108203888,R
15,Roger Wicker,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Amy Klobuchar', 'Chuck Schumer', 'Tom Udall', 'Catherine Cortez Masto', 'Patrick Leahy', 'Mark Warner', 'Dick Durbin', 'Dianne Feinstein', 'Roy Bluntman', 'Pat Roberts', 'Mitch McConnell', 'Cindy Hyde-Smith', 'Shelley Moore Capito', 'Ted Cruz', 'Richard Shelby', 'Lamar Alexander', 'Tom Carper', 'Edward J. Markey', 'Cory Booker', 'Jeff Merkley', 'Sheldon Whitehouse', 'Bernie Sanders', 'Ben Cardin', 'Chris Van Hollen', 'John Barrassoman', 'Jim Inhofe', 'John Boozman', 'Mike Braun', 'Zoe Lofgren', 'Jamie Raskin', 'Susan Davis', 'Rodney Davis', 'Barry Loudermilk']",Roger Wicker,3.558171033859253,R
16,Josh Hawley,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Ben Cardin', 'Chris Coons', 'Cory Booker', 'Edward J. Markey', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Jim Risch', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Tim Scott', 'Rand Paul', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Susan Collinsman', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Tom Carper', 'Maggie Hassan', 'Kamala D. Harris', 'Ronald Harold Johnsonman', 'Rob Portman', 'James Lankford', 'Mike Enzi', 'Dianne Feinstein', 'Dick Durbin', 'Amy Klobuchar', 'Sheldon Whitehouse', 'Patrick Leahy', 'Lindsey Grahamman', 'John Cornyn', 'Mike Lee', 'Chuck Grassley', 'Mike Crapo', 'Ben Sasse', 'Ted Cruz']",Josh Hawley,0.9421839714050293,R
17,Marsha Blackburn,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Maria Cantwell', 'Tom Udall', 'Jacky Rosen', 'Tammy Baldwin', 'Edward J. Markey', 'Brian E. Schatz', 'Amy Klobuchar', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'John Thune', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Cory Gardner', 'Dianne Feinstein', 'Dick Durbin', 'Kamala D. Harris', 'Cory Booker', 'Chris Coons', 'Sheldon Whitehouse', 'Patrick Leahy', 'Lindsey Grahamman', 'John Cornyn', 'Chuck Grassley', 'John Neely Kennedy', 'Mike Crapo', 'Ben Sasse']",Marsha Blackburn,0.5193780064582825,R
18,Rick Scott,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Jacky Rosen', 'Susan Collinsman', 'Tim Scott', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Maria Cantwell', 'Tom Udall', 'Jon Tester', 'Tammy Baldwin', 'Edward J. Markey', 'Brian E. Schatz', 'Amy Klobuchar', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'John Thune', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Jerry Moran', 'Cory Gardner', 'Tom Carper', 'Maggie Hassan', 'Kamala D. Harris', 'Ronald Harold Johnsonman', 'Rob Portman', 'Rand Paul', 'James Lankford', 'Mitt Romney', 'Mike Enzi', 'Bernie Sanders', 'Chris Van Hollen', 'Jeff Merkley', 'Mark Warner', 'Sheldon Whitehouse', 'Debbie Stabenow', 'Ron Wyden', 'Patty Murray', 'Mike Enziman', 'Mike Crapo', 'John Neely Kennedy', 'Pat Toomey', 'Lindsey Graham', 'Chuck Grassley']",Rick Scott,0.4253840148448944,R
19,Martha McSally,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Tom Udallman', 'Maria Cantwell', 'Jon Tester', 'Brian E. Schatz', 'Catherine Cortez Masto', 'Tina Smith', 'John Hoevenman', 'John Barrasso', 'Lisa Murkowski', 'James Lankford', 'Steve Daines', 'Jerry Moran', 'Bob Casey Jr.', 'Kyrsten Sinema', 'Jacky Rosen', 'Susan Collinsman', 'Tim Scott', 'Richard Burr', 'Marco Rubio', 'Mike Braun', 'Sherrod Brown', 'Bob Menendez', 'Chris Van Hollen', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Debbie Stabenow', 'Bernie Sanders', 'Ron Wyden', 'Lisa Murkowskiman', 'Lamar Alexander', 'John Hoeven', 'Cindy Hyde-Smith', 'Bill Cassidy', 'Mike Lee', 'Jim Risch', 'Cory Gardner']",Martha McSally,1.4753979444503784,R
20,Kevin Cramer,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Mike Rounds', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Tom Carper', 'Edward J. Markey', 'Cory Booker', 'Jeff Merkley', 'Sheldon Whitehouse', 'Ben Cardin', 'John Barrassoman', 'Jim Inhofe', 'Mike Braun', 'Shelley Moore Capito', 'Kamala D. Harris', 'Debbie Stabenow', 'Ron Wyden', 'Mike Enziman', 'Mike Crapo', 'Ronald Harold Johnson', 'Lindsey Graham', 'Chuck Grassley']",Kevin Cramer,0.2896620035171509,R
21,Thom Tillis,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Joni Ernst', 'Mike Rounds', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Dianne Feinstein', 'Dick Durbin', 'Kamala D. Harris', 'Cory Booker', 'Chris Coons', 'Amy Klobuchar', 'Sheldon Whitehouse', 'Patrick Leahy', 'Lindsey Grahamman', 'John Cornyn', 'Mike Lee', 'Chuck Grassley', 'Mike Crapo', 'Ted Cruz']",Thom Tillis,0.7373980283737183,R
22,Joni Ernst,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Mike Rounds', 'Ben Cardin', 'Chris Coons', 'Cory Booker', 'Edward J. Markey', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Jim Risch', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Tim Scott', 'Rand Paul', 'Debbie Stabenow', 'Sherrod Brown', 'Dick Durbin', 'Tina Smith', 'Bob Casey Jr.', 'Michael Bennet', 'Amy Klobuchar', 'Patrick Leahy', 'Pat Robertsman', 'Mitch McConnell', 'John Boozman', 'John Thune', 'Chuck Grassley', 'Mike Braun', 'Cindy Hyde-Smith', 'John Hoeven', 'Tom Carper', 'Jeff Merkley', 'Sheldon Whitehouse', 'Bernie Sanders', 'Chris Van Hollen', 'John Barrassoman', 'Richard Shelby', 'Shelley Moore Capito', 'Dianne Feinstein', 'Kamala D. Harris', 'Lindsey Grahamman', 'John Cornyn', 'Mike Lee', 'Mike Crapo', 'Ben Sasse', 'Ted Cruz']",Joni Ernst,0.7227510213851929,R
23,Mike Rounds,"['Jack Reed', 'Kirsten Gillibrand', 'Tammy Duckworth', 'Joe Manchin III', 'Gary Peters', 'Elizabeth Warren', 'Martin Heinrich', 'Angus King', 'Tim Kaine', 'Mazie K. Hirono', 'Richard Blumenthal', 'Jeanne Shaheen', 'Doug Jones', 'Jim Inhofeman', 'Deb Fischer', 'David Perdue', 'Tom Cotton', 'Roger Wicker', 'Josh Hawley', 'Marsha Blackburn', 'Rick Scott', 'Martha McSally', 'Kevin Cramer', 'Daniel S. Sullivan', 'Thom Tillis', 'Joni Ernst', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Kyrsten Sinema', 'Johnny Isaksonman', 'John Boozman', 'Bill Cassidy', 'Jerry Moran', 'Bob Menendez', 'Tina Smith', 'Catherine Cortez Masto', 'Chris Van Hollen', 'Brian E. Schatz', 'Mark Warner', 'Mike Crapoman', 'Pat Toomey', 'Tim Scott', 'Richard Shelby', 'John Neely Kennedy', 'Ben Sasse', 'Tom Carper', 'Edward J. Markey', 'Cory Booker', 'Jeff Merkley', 'Sheldon Whitehouse', 'Ben Cardin', 'John Barrassoman', 'Jim Inhofe', 'Mike Braun', 'Shelley Moore Capito']",Mike Rounds,0.4855540096759796,R
24,Brian E. Schatz,"['Chris Coonsman', 'Jeanne Shaheen', 'Johnny Isaksonman', 'Jim Risch', 'Pat Roberts', 'Tom Udallman', 'Maria Cantwell', 'Jon Tester', 'Catherine Cortez Masto', 'Tina Smith', 'John Hoevenman', 'John Barrasso', 'Lisa Murkowski', 'James Lankford', 'Steve Daines', 'Martha McSally', 'Jerry Moran', 'Sherrod Brown', 'Bob Menendez', 'Kyrsten Sinema', 'Chris Van Hollen', 'Elizabeth Warren', 'Mark Warner', 'Jack Reed', 'Doug Jones', 'Mike Crapoman', 'Pat Toomey', 'David Perdue', 'Tim Scott', 'Richard Shelby', 'Kevin Cramer', 'John Neely Kennedy', 'Thom Tillis', 'Mike Rounds', 'Tom Cotton', 'Ben Sasse', 'Richard Blumenthal', 'Tom Udall', 'Jacky Rosen', 'Tammy Duckworth', 'Tammy Baldwin', 'Gary Peters', 'Edward J. Markey', 'Amy Klobuchar', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'John Thune', 'Rick Scott', 'Todd C. Young', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Marsha Blackburn', 'Daniel S. Sullivan', 'Deb Fischer', 'Cory Gardner', 'Patrick Leahy', 'Joe Manchin III', 'Christopher S. Murphy', 'Chris Coons', 'Jeff Merkley', 'Dick Durbin', 'Dianne Feinstein', 'Patty Murray', 'Richard Shelbyman', 'Mitch McConnell', 'Marco Rubio', 'Cindy Hyde-Smith', 'John Boozman', 'Lamar Alexander', 'John Hoeven', 'Lindsey Graham', 'Susan Collins']",Brian Schatz,0.8039230108261108,D
25,Johnny Isaksonman,"['Chris Coonsman', 'Brian E. Schatz', 'Jeanne Shaheen', 'Jim Risch', 'Pat Roberts', 'Jon Tester', 'Patty Murray', 'Bernie Sanders', 'Sherrod Brown', 'Richard Blumenthal', 'Mazie K. Hirono', 'Joe Manchin III', 'Kyrsten Sinema', 'John Boozman', 'Bill Cassidy', 'Mike Rounds', 'Thom Tillis', 'Daniel S. Sullivan', 'Kevin Cramer', 'Jerry Moran', 'Marsha Blackburn']",Johnny Isakson,0.39155998826026917,R
26,Pat Roberts,"['Chris Coonsman', 'Brian E. Schatz', 'Jeanne Shaheen', 'Johnny Isaksonman', 'Jim Risch', 'Amy Klobuchar', 'Chuck Schumer', 'Tom Udall', 'Catherine Cortez Masto', 'Angus King', 'Patrick Leahy', 'Mark Warner', 'Dick Durbin', 'Dianne Feinstein', 'Roy Bluntman', 'Mitch McConnell', 'Cindy Hyde-Smith', 'Deb Fischer', 'Roger Wicker', 'Shelley Moore Capito', 'Ted Cruz', 'Richard Shelby', 'Lamar Alexander', 'Patty Murray', 'Christopher S. Murphy', 'Jacky Rosen', 'Tina Smith', 'Maggie Hassan', 'Tim Kaine', 'Elizabeth Warren', 'Bob Casey Jr.', 'Tammy Baldwin', 'Bernie Sanders', 'Doug Jones', 'Lamar Alexanderman', 'Richard Burr', 'Mike Enzi', 'Johnny Isakson', 'Mike Braun', 'Mitt Romney', 'Tim Scott', 'Lisa Murkowski', 'Bill Cassidy', 'Susan Collins', 'Rand Paul', 'Ron Wyden', 'Maria Cantwell', 'Sheldon Whitehouse', 'Michael Bennet', 'Sherrod Brown', 'Ben Cardin', 'Tom Carper', 'Bob Menendez', 'Debbie Stabenow', 'Chuck Grassleyman', 'Mike Crapo', 'Todd C. Young', 'Steve Daines', 'James Lankford', 'Pat Toomey', 'Rob Portman', 'John Thune', 'John Cornyn', 'Zoe Lofgren', 'Jamie Raskin', 'Susan Davis', 'Rodney Davis', 'Barry Loudermilk', 'Tim Ryan', 'G.K. Butterfield']",Pat Roberts,1.3546299934387207,R
27,Cory Booker,"['Ben Cardin', 'Tammy Duckworth', 'Mazie K. Hirono', 'Chris Coons', 'Edward J. Markey', 'Jeanne Shaheen', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Josh Hawley', 'Jim Risch', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Joni Ernst', 'Tim Scott', 'Rand Paul', 'Bob Menendez', 'Jeff Merkley', 'Tim Kaine', 'Christopher S. Murphy', 'Tom Udall', 'Jim Rischman', 'Ronald Harold Johnson', 'Marco Rubio', 'Ted Cruz', 'Rob Portman', 'John Barrasso', 'Johnny Isakson', 'Lindsey Graham', 'Cory Gardner', 'Tom Carper', 'Kirsten Gillibrand', 'Sheldon Whitehouse', 'Bernie Sanders', 'Chris Van Hollen', 'John Barrassoman', 'Richard Shelby', 'Roger Wicker', 'John Boozman', 'Daniel S. Sullivan', 'Mike Rounds', 'Mike Braun', 'Kevin Cramer', 'Shelley Moore Capito', 'Dianne Feinstein', 'Dick Durbin', 'Kamala D. Harris', 'Richard Blumenthal', 'Amy Klobuchar', 'Patrick Leahy', 'Lindsey Grahamman', 'John Cornyn', 'Mike Lee', 'Chuck Grassley', 'Marsha Blackburn', 'Mike Crapo', 'Thom Tillis', 'Ben Sasse']",Cory Booker,0.9934759736061096,D
28,Edward J. Markey,"['Ben Cardin', 'Tammy Duckworth', 'Mazie K. Hirono', 'Chris Coons', 'Cory Booker', 'Jeanne Shaheen', 'Maria Cantwell', 'Jacky Rosen', 'Marco Rubioman', 'Josh Hawley', 'Jim Risch', 'Mitt Romney', 'John Neely Kennedy', 'Todd C. Young', 'Jim Inhofe', 'Joni Ernst', 'Tim Scott', 'Rand Paul', 'Richard Blumenthal', 'Tom Udall', 'Kyrsten Sinema', 'Jon Tester', 'Tammy Baldwin', 'Gary Peters', 'Brian E. Schatz', 'Amy Klobuchar', 'Roger Wickerman', 'Roy Blunt', 'Ted Cruz', 'John Thune', 'Rick Scott', 'Ronald Harold Johnson', 'Mike Lee', 'Shelley Moore Capito', 'Marsha Blackburn', 'Daniel S. Sullivan', 'Jerry Moran', 'Deb Fischer', 'Cory Gardner', 'Bob Menendez', 'Jeff Merkley', 'Tim Kaine', 'Christopher S. Murphy', 'Jim Rischman', 'Marco Rubio', 'Rob Portman', 'John Barrasso', 'Johnny Isakson', 'Lindsey Graham', 'Tom Carper', 'Kirsten Gillibrand', 'Sheldon Whitehouse', 'Bernie Sanders', 'Chris Van Hollen', 'John Barrassoman', 'Richard Shelby', 'Roger Wicker', 'John Boozman', 'Mike Rounds', 'Mike Braun', 'Kevin Cramer']",Edward Markey,0.7802820205688477,D
